1667450541.1882682,85,25
1667450541.2258444,84,22
1667450541.282024,83,22
1667450541.3194914,81,21
1667450541.394239,79,18
1667450541.4319558,75,12
1667450541.4695048,72,11
1667450541.5258417,68,10
1667450541.5632598,61,10
1667450541.6192288,52,11
1667450541.6570137,50,10
1667450541.6943562,49,10
1667450541.7319891,48,11
1667450541.769631,48,11
1667450541.8070662,49,10
1667450541.8442655,50,10
1667450541.8820212,46,11
1667450541.919543,51,13
1667450541.9569545,56,16
1667450541.9944317,62,18
1667450542.0321293,70,20
1667450542.0696259,77,22
1667450542.1070774,78,22
1667450542.1445622,80,23
1667450542.181776,80,22
1667450542.2191372,78,21
1667450542.2564666,77,20
1667450542.2941208,78,20
1667450542.3320177,79,21
1667450542.36966,78,21
1667450542.406678,79,21
1667450542.4439716,79,22
1667450542.482024,80,22
1667450542.53815,81,22
1667450542.5756705,78,22
1667450542.6132808,74,22
1667450542.65043,72,22
1667450542.6880763,68,22
1667450542.7254367,66,22
1667450542.7629201,67,22
1667450542.8007176,68,21
1667450542.8379354,68,21
1667450542.875695,68,20
1667450542.9128885,63,21
1667450542.950651,57,21
1667450542.988283,54,21
1667450543.025805,63,22
1667450543.0632844,70,23
1667450543.1007047,81,23
1667450543.1379309,85,24
1667450543.1757584,87,26
1667450543.2131884,89,26
1667450543.2507164,89,28
1667450543.288267,89,30
1667450543.3254554,89,28
1667450543.3817272,90,30
1667450543.419261,90,30
1667450543.4569871,89,30
1667450543.4941964,89,29
1667450543.5317404,89,28
1667450543.5695689,88,28
1667450543.606915,82,27
1667450543.6441507,82,27
1667450543.6818228,83,27
1667450543.7195253,84,26
1667450543.7568047,84,26
1667450543.79416,83,26
1667450543.8319654,80,27
1667450543.8692653,77,28
1667450543.906731,76,27
1667450543.9443831,75,25
1667450543.9817712,70,25
1667450544.0193472,71,27
1667450544.0569706,72,30
1667450544.0942104,72,33
1667450544.1320138,86,36
1667450544.1881917,89,38
1667450544.2257922,92,35
1667450544.2631507,92,35
1667450544.3006184,92,32
1667450544.3379357,92,33
1667450544.3756218,92,33
1667450544.413685,92,33
1667450544.4506652,91,34
1667450544.4881585,92,33
1667450544.5256793,92,34
1667450544.5632708,92,34
1667450544.600426,89,33
1667450544.6569564,85,34
1667450544.713229,84,33
1667450544.750694,85,33
1667450544.788022,87,33
1667450544.8257482,88,34
1667450544.8629346,87,33
1667450544.900323,86,32
1667450544.938035,72,31
1667450544.975518,72,30
1667450545.013222,63,28
1667450545.0507958,69,26
1667450545.088128,76,28
1667450545.1258845,82,31
1667450545.1819873,87,33
1667450545.219504,91,33
1667450545.2570598,91,31
1667450545.2942402,92,31
1667450545.3320625,93,31
1667450545.3694546,93,31
1667450545.4068446,93,32
1667450545.4445717,92,32
1667450545.4819782,91,32
1667450545.519354,88,32
1667450545.5570755,84,31
1667450545.5943103,85,32
1667450545.6320038,84,32
1667450545.6694946,87,32
1667450545.706951,88,32
1667450545.7444885,85,31
1667450545.781963,83,31
1667450545.8193805,80,31
1667450545.8566093,76,30
1667450545.8942769,75,29
1667450545.931987,73,28
1667450545.9695683,71,25
1667450546.006996,70,25
1667450546.0632913,75,30
1667450546.1004004,86,32
1667450546.1381385,90,32
1667450546.1757283,93,32
1667450546.2131877,93,32
1667450546.2507355,95,33
1667450546.2880187,95,35
1667450546.3255353,95,34
1667450546.3628385,95,34
1667450546.4003835,95,36
1667450546.4380732,94,36
1667450546.4759502,93,36
1667450546.5129557,93,35
1667450546.5507836,93,35
1667450546.5882015,90,35
1667450546.6256666,86,35
1667450546.6631684,87,35
1667450546.700452,92,35
1667450546.7378378,92,35
1667450546.7757483,91,35
1667450546.813223,88,34
1667450546.8505895,84,34
1667450546.8880723,77,32
1667450546.9257147,69,29
1667450546.9632287,59,22
1667450547.000865,61,23
1667450547.0382667,72,27
1667450547.0757582,82,31
1667450547.1131644,85,34
1667450547.1504066,90,34
1667450547.1883473,95,35
1667450547.2258167,96,33
1667450547.2631037,95,34
1667450547.3008182,95,33
1667450547.3379576,95,35
1667450547.375612,95,37
1667450547.413252,94,37
1667450547.4505358,92,36
1667450547.4881926,90,35
1667450547.525399,89,36
1667450547.5628548,89,37
1667450547.6005456,87,36
1667450547.6377072,87,37
1667450547.6757033,91,37
1667450547.7131917,90,36
1667450547.750428,90,35
1667450547.7877684,89,35
1667450547.8257327,86,33
1667450547.8818038,80,30
1667450547.919343,69,26
1667450547.9566963,70,28
1667450547.9941716,75,30
1667450548.0319421,83,32
1667450548.0693147,90,33
1667450548.1068084,93,34
1667450548.1444528,95,36
1667450548.200652,96,35
1667450548.237785,95,33
1667450548.2755764,95,34
1667450548.312847,95,35
1667450548.3505156,96,40
1667450548.3880503,95,38
1667450548.4254987,96,38
1667450548.4630203,94,38
1667450548.500532,93,38
1667450548.5569997,88,37
1667450548.5945837,88,38
1667450548.6319342,91,37
1667450548.6695647,89,37
1667450548.7065709,89,37
1667450548.7444065,89,36
1667450548.7820754,86,35
1667450548.8194492,85,33
1667450548.8568225,78,32
1667450548.8940666,76,30
1667450548.9317179,72,29
1667450548.969561,75,32
1667450549.0070162,79,34
1667450549.0442638,86,34
1667450549.0819325,91,34
1667450549.119439,92,34
1667450549.156861,94,34
1667450549.1941228,95,35
1667450549.2320254,95,36
1667450549.2696068,94,35
1667450549.3068976,93,37
1667450549.3444974,92,39
1667450549.381833,92,38
1667450549.4203858,92,38
1667450549.4569032,92,38
1667450549.494364,91,38
1667450549.5320897,85,37
1667450549.5695918,83,36
1667450549.6068943,83,37
1667450549.6440818,87,37
1667450549.682014,87,37
1667450549.7194395,87,37
1667450549.756984,89,37
1667450549.7942317,90,37
1667450549.8316762,84,36
1667450549.8689015,76,34
1667450549.9065325,70,31
1667450549.9440954,71,31
1667450549.98188,76,34
1667450550.0194762,80,36
1667450550.056715,86,37
1667450550.0941796,89,39
1667450550.131979,92,39
1667450550.169599,92,40
1667450550.2068334,90,39
1667450550.2444818,90,38
1667450550.2819872,91,38
1667450550.319059,91,40
1667450550.3568969,91,40
1667450550.3942623,91,40
1667450550.4319773,90,40
1667450550.4695573,90,40
1667450550.507151,90,40
1667450550.5444841,90,39
1667450550.5818744,86,37
1667450550.6382828,83,37
1667450550.6757698,80,37
1667450550.7132263,79,36
1667450550.750905,78,36
1667450550.787859,75,35
1667450550.8257282,74,33
1667450550.862969,73,32
1667450550.9002676,69,29
1667450550.9569442,73,28
1667450550.9944072,80,34
1667450551.0319865,86,37
1667450551.06939,91,40
1667450551.1070836,96,41
1667450551.1441767,98,41
1667450551.1819708,98,42
1667450551.219465,97,41
1667450551.2569602,97,40
1667450551.2944703,95,39
1667450551.3321009,95,39
1667450551.369187,94,39
1667450551.406901,93,38
1667450551.4445672,91,37
1667450551.482091,88,37
1667450551.519537,86,37
1667450551.5569923,85,37
1667450551.5941806,87,37
1667450551.6320004,87,37
1667450551.6696239,88,38
1667450551.7067776,88,38
1667450551.7444644,87,38
1667450551.800363,85,37
1667450551.838202,73,31
1667450551.8751943,64,27
1667450551.9128714,64,28
1667450551.95022,67,31
1667450551.9878016,77,34
1667450552.0257778,86,35
1667450552.062995,90,37
1667450552.1008215,92,37
1667450552.1381478,94,38
1667450552.1752284,95,39
1667450552.2127757,95,40
1667450552.2505083,95,39
1667450552.2881567,95,39
1667450552.3257592,95,40
1667450552.363062,94,40
1667450552.4003778,94,40
1667450552.437535,94,40
1667450552.475088,94,40
1667450552.5131423,92,37
1667450552.5507655,87,35
1667450552.5881438,83,34
1667450552.6254115,86,35
1667450552.6630447,86,35
1667450552.7007895,86,35
1667450552.7571363,85,35
1667450552.794178,83,35
1667450552.831723,78,34
1667450552.8691,73,33
1667450552.9068558,64,32
1667450552.9442418,64,31
1667450552.9820573,65,28
1667450553.0194893,68,25
1667450553.075343,79,29
1667450553.1130822,85,32
1667450553.1504235,91,35
1667450553.188111,92,36
1667450553.2256126,93,36
1667450553.2630367,92,33
1667450553.3006575,90,36
1667450553.337895,87,36
1667450553.3752813,85,35
1667450553.4130328,84,35
1667450553.4502485,83,35
1667450553.4881752,82,35
1667450553.525729,80,35
1667450553.5629704,80,34
1667450553.6005783,82,35
